timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
3814.133,49.864,58863410,38889,31452,106269,679786,449
3814.233,49.964,58990586,38973,31452,106439,555638,367
3814.333,50.064,59116248,39056,31452,106609,436032,288
3814.434,50.164,59238882,39137,31452,106776,320968,212
3814.534,50.264,59364544,39220,31452,106945,199848,132
3814.634,50.365,59490206,39303,31452,107115,80242,53
3814.734,50.465,59574990,39359,31452,107233,77214,51
3814.834,50.565,59667344,39420,31452,107294,42392,28
3814.934,50.665,59735474,39465,31452,107332,43906,29
3815.034,50.765,59806632,39512,31452,107389,43906,29
3815.134,50.865,59880818,39561,31452,107454,43906,29
3815.235,50.965,59955004,39610,31452,107516,45420,30
3815.335,51.065,60030704,39660,31452,107582,45420,30
3815.435,51.166,60107918,39711,31452,107639,42392,28
3815.535,51.266,60186646,39763,31452,107701,43906,29
3815.635,51.366,60265374,39815,31452,107766,42392,28
3815.735,51.466,60344102,39867,31452,107828,43906,29
3815.835,51.566,60424344,39920,31452,107901,42392,28
3815.935,51.666,60504586,39973,31452,107970,42392,28
3816.036,51.766,60584828,40026,31452,108045,42392,28
