timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
53550.158,50.668,60157680,39740,35,101024,98410,65
53550.258,50.768,60281828,39822,35,101231,101438,67
53550.358,50.868,60407490,39905,35,101439,99924,66
53550.458,50.968,60533152,39988,35,101647,99924,66
53550.558,51.068,60657300,40070,35,101854,102952,68
53550.658,51.169,60782962,40153,35,102064,105980,70
53550.758,51.269,60908624,40236,35,102272,105980,70
53550.859,51.369,61032772,40318,35,102478,107494,71
53550.959,51.469,61158434,40401,35,102687,107494,71
53551.059,51.569,61282582,40483,35,102893,109008,72
53551.159,51.669,61409758,40567,35,103105,107494,71
53551.259,51.769,61533906,40649,35,103312,109008,72
53551.359,51.869,61659568,40732,35,103521,107494,71
53551.459,51.970,61785230,40815,35,103729,107494,71
53551.559,52.070,61909378,40897,35,103936,107494,71
53551.660,52.170,62033526,40979,35,104143,109008,72
53551.760,52.270,62159188,41062,35,104352,109008,72
53551.860,52.370,62284850,41145,35,104561,107494,71
53551.960,52.470,62410512,41228,35,104770,109008,72
53552.060,52.570,62536174,41311,35,104979,109008,72
53552.160,52.671,62660322,41393,35,105186,109008,72
53552.260,52.771,62785984,41476,35,105395,110522,73
53552.361,52.871,62911646,41559,35,105604,109008,72
53552.461,52.971,63035794,41641,35,105810,107494,71
53552.561,53.071,63161456,41724,35,106019,107494,71
53552.661,53.171,63285604,41806,35,106226,109008,72
